766,1028,835,1026,835,1043,766,1045
1045,1214,1100,1212,1101,1230,1046,1231
204,1457,272,1456,272,1474,204,1475
140,1541,202,1542,202,1562,140,1562
878,1241,908,1242,908,1253,877,1252
121,1599,210,1600,210,1616,121,1615
61,435,126,434,127,452,61,453
270,1182,337,1183,337,1200,270,1200
61,1267,141,1266,141,1285,61,1287
306,26,403,24,403,42,307,44
863,1545,946,1544,946,1560,863,1561
994,261,1053,262,1053,274,994,273
64,1073,115,1072,116,1088,64,1089
1135,2,1194,3,1194,17,1134,16
1180,675,1230,673,1230,687,1180,688
342,585,407,583,408,602,342,603
713,1054,787,1052,788,1071,714,1073
61,394,143,392,144,411,61,414
980,80,1052,77,1053,94,981,98
1172,588,1235,586,1235,601,1172,603
344,636,411,635,412,654,344,655
149,1280,221,1279,221,1295,149,1296
37,754,122,753,122,766,37,767
62,166,118,164,119,181,62,182
260,396,363,394,363,413,260,414
242,1038,312,1038,312,1053,243,1054
992,1545,1052,1545,1052,1561,992,1561
1177,895,1227,893,1228,905,1178,907
722,131,791,128,792,147,723,149
140,669,203,669,202,689,139,688
1045,342,1100,341,1100,358,1045,359
717,999,838,1000,838,1026,717,1025
718,78,794,76,794,93,719,96
1176,1462,1232,1461,1232,1476,1176,1477
342,1458,414,1455,414,1473,343,1475
62,201,119,200,119,217,62,217
139,1073,230,1072,230,1088,139,1089
190,755,256,753,256,766,190,767
472,1276,529,1273,531,1297,473,1300
280,1267,366,1265,367,1288,281,1290
918,895,977,892,978,905,919,908
998,1132,1054,1132,1053,1145,998,1144
925,1508,979,1506,980,1525,926,1528
1046,182,1104,180,1104,197,1047,198
691,384,737,383,738,395,691,396
1088,1132,1133,1132,1132,1144,1088,1144
535,1511,612,1509,612,1527,536,1528
1116,1583,1168,1582,1168,1604,1116,1605
90,55,163,56,163,68,90,66
91,560,146,560,146,574,91,574
228,166,315,165,315,181,228,182
27,542,88,543,87,557,27,556
881,426,940,427,940,439,881,439
923,1594,970,1593,970,1608,924,1609
305,753,365,754,365,767,304,766
880,1299,940,1298,940,1312,880,1312
1112,1546,1176,1547,1176,1560,1112,1559
967,1575,1035,1573,1036,1587,968,1589
1059,675,1107,674,1107,687,1060,688
131,1038,214,1037,214,1053,131,1054
28,1183,91,1182,91,1196,28,1197
125,1458,173,1456,174,1473,126,1476
705,55,746,56,746,68,704,67
1105,978,1154,979,1154,992,1105,991
759,1182,812,1182,812,1201,759,1200
712,825,762,824,762,836,712,837
1071,1030,1121,1029,1121,1041,1071,1042
991,158,1049,159,1048,171,991,170
124,977,187,979,186,991,124,990
771,426,820,427,819,438,771,438
536,585,591,583,592,600,536,602
721,952,788,950,788,968,722,970
40,1625,112,1623,112,1636,40,1638
993,208,1048,209,1048,221,993,221
1177,1546,1230,1545,1230,1559,1177,1560
395,27,461,26,461,42,395,42
73,261,120,262,120,275,73,274
705,158,758,159,758,171,705,170
716,1215,768,1214,768,1229,717,1230
1072,157,1122,157,1122,170,1072,170
723,1079,779,1079,778,1095,722,1095
48,730,95,730,96,745,48,745
1040,57,1080,56,1080,66,1040,67
210,1543,253,1543,253,1558,210,1559
743,108,787,107,788,118,743,119
301,132,344,132,344,147,301,148
923,586,980,583,981,601,924,604
1044,1105,1116,1104,1116,1121,1044,1122
238,2,304,3,304,15,238,14
779,26,825,25,825,39,779,40
154,394,236,393,236,413,155,414
413,730,468,730,468,745,413,744
127,1510,168,1508,169,1526,128,1528
541,635,607,635,607,653,542,654
1109,928,1156,927,1156,939,1109,940
994,674,1051,674,1051,688,994,688
214,1005,287,1006,287,1021,214,1020
720,635,790,634,790,653,720,654
89,930,167,928,167,940,89,942
722,583,789,580,790,600,723,603
1058,1546,1109,1545,1110,1559,1059,1560
1046,285,1087,283,1088,299,1047,301
1046,1053,1104,1052,1104,1069,1046,1070
752,912,788,911,788,922,753,923
741,209,786,208,786,221,741,222
721,342,764,340,765,357,721,359
27,979,86,980,86,992,26,992
216,133,288,133,288,148,216,149
1067,28,1121,27,1121,41,1068,42
342,1507,409,1506,410,1526,342,1528
410,200,468,199,468,215,410,216
364,754,426,753,426,766,365,767
894,878,946,877,947,888,894,889
1110,1463,1164,1462,1164,1476,1110,1476
429,753,488,754,488,767,429,766
695,370,736,371,736,381,695,381
984,910,1021,911,1021,924,983,923
709,262,750,262,750,273,709,273
2,1599,46,1600,45,1616,2,1616
1033,108,1076,107,1077,119,1034,120
259,1257,336,1258,336,1272,258,1271
382,1268,426,1267,426,1285,383,1286
875,370,904,371,904,381,875,381
1050,1268,1087,1267,1087,1286,1050,1287
996,1030,1047,1029,1047,1041,996,1042
29,1132,67,1133,67,1145,29,1144
224,636,265,635,265,652,224,653
4,752,36,753,35,767,3,766
156,1262,227,1261,227,1275,156,1276
1107,591,1167,589,1167,602,1107,603
1182,562,1217,562,1217,573,1182,573
414,899,463,901,462,918,414,917
126,731,163,731,162,744,126,743
124,105,183,108,182,118,124,116
976,1593,1015,1594,1015,1609,975,1608
205,672,251,671,251,686,205,687
27,1434,65,1433,65,1445,27,1446
1138,561,1178,561,1178,573,1138,573
1045,1157,1087,1155,1088,1173,1045,1174
31,107,87,106,87,119,31,120
31,929,82,928,82,941,31,941
541,1458,592,1457,592,1473,541,1475
711,1133,751,1133,751,1144,710,1144
347,4,399,3,399,14,347,15
820,56,894,56,894,68,820,67
815,929,898,930,897,942,815,942
924,635,977,634,977,653,924,654
145,928,206,929,206,941,145,940
223,1510,270,1507,271,1526,224,1529
1107,106,1152,107,1151,118,1107,118
1013,912,1054,909,1054,921,1013,924
981,131,1040,130,1040,148,982,149
73,1132,120,1133,120,1145,73,1144
1111,1515,1156,1516,1156,1528,1111,1527
34,55,79,55,79,68,34,68
885,912,928,911,928,922,885,923
3,730,45,731,44,747,2,746
27,261,68,261,68,273,27,273
924,1458,982,1456,983,1474,925,1476
183,311,215,312,215,325,183,324
478,395,526,394,526,412,478,413
989,878,1029,877,1029,888,990,889
704,425,734,426,734,438,703,437
371,1434,401,1435,401,1446,370,1445
309,4,348,3,348,13,309,14
261,1073,304,1072,304,1088,262,1088
13,585,43,584,44,601,14,603
268,754,296,753,296,765,268,766
1133,312,1159,313,1159,324,1133,324
1118,675,1174,675,1174,687,1118,688
384,395,434,395,434,412,384,413
983,1436,1029,1434,1029,1446,983,1447
13,636,42,636,42,654,13,654
186,638,212,636,213,651,187,653
739,980,795,979,795,992,739,992
759,161,796,160,797,170,759,171
199,729,292,728,292,745,199,746
369,561,399,562,399,573,369,572
797,1241,831,1239,831,1250,797,1252
1088,261,1132,261,1132,272,1088,272
328,199,399,200,399,216,328,215
13,1459,44,1458,45,1474,13,1476
750,895,803,893,803,905,750,907
1109,57,1155,55,1155,66,1110,67
825,1299,863,1300,863,1311,824,1310
594,1434,641,1434,641,1447,594,1447
922,1574,961,1573,961,1588,923,1589
253,1282,311,1279,312,1295,254,1298
704,209,743,209,743,220,704,221
300,730,365,730,366,743,301,744
92,980,137,981,137,991,92,991
1195,642,1231,642,1231,655,1194,654
561,561,591,562,591,573,561,572
29,560,60,561,60,574,28,573
706,312,772,312,772,325,706,325
128,636,167,635,167,652,129,653
154,1436,184,1435,184,1447,154,1447
782,876,840,877,840,889,782,888
1134,1435,1178,1435,1179,1447,1134,1447
1050,391,1089,391,1089,412,1050,412
797,1054,833,1053,833,1071,797,1072
610,900,641,901,641,914,609,914
824,911,871,910,871,921,825,923
987,561,1028,561,1028,574,987,573
167,730,201,729,201,743,168,744
1035,877,1080,876,1080,888,1035,889
183,108,217,107,217,118,183,118
993,1459,1025,1456,1026,1473,994,1476
1044,896,1078,894,1079,905,1045,906
721,1432,781,1434,781,1452,721,1450
4,1623,41,1624,40,1636,4,1636
4,706,40,706,39,722,4,721
141,754,178,753,178,768,141,768
798,108,830,107,830,119,798,119
1047,1002,1079,1001,1080,1019,1047,1020
1059,79,1095,77,1096,94,1060,96
994,585,1021,583,1022,601,995,603
155,561,184,561,185,573,156,573
262,670,300,669,300,686,262,687
804,585,834,583,835,601,805,602
308,314,340,313,340,324,308,324
305,1308,335,1307,336,1325,306,1326
405,2,454,3,454,15,405,14
236,877,301,877,301,889,235,889
782,981,830,980,830,992,782,993
1084,876,1131,877,1131,888,1084,888
1045,233,1113,231,1113,248,1045,249
404,878,454,877,454,888,404,889
701,1183,746,1182,747,1199,702,1201
187,1184,219,1184,218,1197,187,1197
1048,3,1078,3,1078,16,1048,17
234,980,266,980,266,991,234,991
95,312,125,313,125,325,95,324
995,1510,1022,1509,1023,1526,996,1527
1190,1515,1233,1515,1233,1528,1190,1528
119,1625,166,1623,166,1635,119,1636
158,56,205,57,205,68,158,67
419,1458,455,1456,456,1473,421,1475
43,705,73,705,73,720,44,720
1184,1435,1218,1434,1218,1445,1184,1446
601,1457,636,1455,637,1474,602,1475
308,878,345,878,345,888,308,889
1048,131,1080,130,1080,145,1049,147
94,1417,145,1416,146,1429,94,1430
1127,1105,1157,1104,1157,1122,1127,1122
444,561,470,562,470,574,444,573
425,1283,470,1282,471,1300,425,1302
405,562,440,562,440,573,406,574
44,1576,75,1576,75,1590,44,1590
780,369,822,371,822,380,780,379
826,426,864,427,863,438,826,437
1132,1183,1160,1184,1160,1195,1132,1194
983,895,1024,893,1025,905,984,907
1,1576,40,1577,40,1592,0,1592
824,561,849,562,848,573,824,572
380,730,413,730,413,745,380,744
703,926,749,928,748,941,703,940
602,585,634,583,635,601,603,603
1121,234,1157,233,1158,249,1122,250
184,1510,216,1509,217,1527,185,1528
195,543,226,543,226,556,195,556
280,312,306,313,305,325,279,324
425,397,460,395,461,412,426,414
428,637,453,636,453,652,428,652
612,825,655,824,656,837,612,838
1104,313,1130,313,1130,324,1104,324
14,1510,42,1510,42,1526,14,1527
261,1542,301,1542,301,1560,261,1560
1031,980,1082,979,1082,991,1031,992
1027,1435,1053,1436,1053,1447,1027,1447
778,928,815,929,815,940,778,940
60,79,96,79,96,95,60,95
863,384,893,383,893,394,864,395
747,562,779,561,779,573,747,573
1056,1132,1088,1133,1087,1145,1056,1144
950,1434,984,1435,984,1446,950,1446
782,562,818,561,819,573,783,574
447,1436,472,1436,472,1448,447,1447
754,261,782,261,782,273,754,273
822,1436,849,1437,849,1447,822,1446
1109,1433,1132,1433,1132,1446,1109,1445
237,107,265,107,265,117,237,118
836,28,865,27,866,39,836,40
122,1184,156,1185,155,1195,122,1194
855,562,875,562,874,573,855,572
944,911,978,911,978,923,944,923
635,1435,662,1436,662,1448,635,1447
801,234,832,233,832,249,801,250
428,1273,461,1270,462,1287,429,1290
779,2,818,2,818,16,779,16
790,1101,830,1100,830,1122,791,1123
424,585,451,583,453,601,425,603
698,901,727,902,727,913,698,912
423,1263,461,1260,462,1275,424,1278
748,928,775,929,775,940,747,940
573,824,607,824,607,837,573,837
96,1184,127,1185,126,1196,96,1195
1128,894,1158,894,1158,906,1128,906
146,544,172,543,172,556,147,557
964,482,988,481,989,494,964,495
130,585,172,583,173,600,130,602
97,543,144,544,143,557,97,556
1059,262,1084,262,1085,272,1059,272
496,824,524,824,524,836,496,836
561,1434,593,1434,593,1446,561,1446
100,1281,161,1279,162,1298,100,1299
196,1417,224,1416,224,1427,196,1428
795,1080,819,1081,819,1094,794,1093
145,1417,173,1417,174,1429,146,1429
98,107,135,108,135,118,97,117
1144,877,1173,878,1173,889,1144,889
859,878,890,878,890,889,858,888
1104,1183,1131,1184,1130,1195,1104,1194
405,1435,441,1434,441,1446,405,1447
1115,1054,1140,1053,1141,1070,1116,1071
683,826,711,826,710,838,683,838
804,130,836,131,836,148,804,148
537,825,569,824,569,837,537,837
610,27,640,26,640,39,610,39
776,384,803,384,803,395,776,395
349,877,399,878,399,889,349,888
750,56,773,57,773,67,749,66
866,894,906,894,906,905,866,905
639,562,661,562,661,573,639,572
806,894,834,894,834,906,806,906
782,263,834,262,834,274,782,275
838,895,867,894,867,906,838,906
1109,559,1131,560,1131,573,1109,573
182,980,213,980,213,991,182,992
993,636,1021,636,1021,653,993,654
44,1600,80,1599,81,1615,44,1616
947,1545,987,1546,987,1560,947,1560
824,158,851,158,851,170,824,170
257,200,289,200,289,217,257,216
804,159,825,159,825,171,804,172
300,1004,351,1004,350,1021,300,1020
430,1510,453,1509,453,1525,430,1526
475,1434,499,1435,499,1446,475,1445
799,78,837,78,837,94,799,94
205,1434,249,1435,249,1446,204,1446
212,978,237,978,237,991,212,991
124,313,155,313,155,324,125,324
1078,3,1103,3,1103,16,1078,15
654,824,679,825,679,837,654,837
202,561,249,560,250,573,202,574
992,107,1028,108,1028,119,992,118
1111,181,1143,181,1143,199,1111,199
95,730,121,731,121,744,95,743
853,1435,876,1435,876,1446,853,1445
1049,159,1074,159,1074,171,1049,171
1051,208,1076,209,1075,222,1050,221
671,902,699,902,699,913,671,913
1007,311,1033,312,1033,323,1007,323
774,313,808,313,808,325,774,325
156,313,182,312,183,324,157,324
1105,4,1131,3,1131,15,1105,16
997,56,1034,57,1034,67,997,67
791,180,835,180,834,198,791,198
965,310,989,311,988,324,965,323
766,1240,794,1238,794,1253,767,1255
304,435,333,435,333,452,304,452
172,1416,197,1415,197,1427,173,1427
806,951,838,952,837,969,806,968
750,877,780,878,780,890,750,888
1027,561,1051,562,1051,574,1026,573
952,877,985,878,984,889,952,888
160,1184,182,1185,182,1195,160,1194
801,911,826,911,826,921,801,922
671,27,696,27,696,38,671,39
704,980,751,978,751,992,704,993
597,561,636,561,636,573,597,574
468,824,492,823,493,837,468,837
1085,109,1107,109,1107,120,1086,121
701,27,727,27,727,38,701,39
475,561,496,562,496,573,475,572
963,674,987,674,987,687,963,688
783,56,812,57,812,67,782,67
169,543,200,542,200,554,170,555
739,426,766,427,766,438,738,437
641,902,662,903,661,914,640,913
708,107,744,108,744,119,708,118
1156,895,1180,894,1180,905,1156,905
1044,27,1071,27,1070,40,1044,40
949,560,982,560,982,573,949,573
965,1027,1006,1028,1006,1042,965,1041
793,209,816,209,816,221,793,221
966,426,988,427,987,439,965,438
1166,878,1197,876,1198,889,1166,890
343,559,366,559,366,574,343,574
1005,1184,1031,1185,1031,1194,1005,1194
