29,313,91,312,91,325,29,326
741,209,786,208,786,221,741,222
1108,1463,1164,1462,1164,1475,1109,1476
998,1081,1049,1080,1050,1092,998,1093
744,980,791,980,791,992,744,992
779,26,825,26,825,39,780,40
723,584,789,581,790,600,724,603
1039,1182,1108,1184,1107,1196,1038,1194
30,107,86,106,87,119,31,120
211,1543,253,1543,253,1558,211,1559
155,394,236,393,236,413,155,414
1069,1030,1121,1029,1121,1042,1069,1043
212,1004,289,1004,289,1020,213,1020
301,133,344,132,344,147,302,148
189,108,222,107,222,118,189,118
411,200,467,199,468,215,411,216
1087,1131,1133,1133,1132,1144,1087,1143
720,635,792,634,792,653,720,654
479,1267,526,1266,527,1284,480,1286
1033,108,1076,107,1076,119,1033,119
62,435,126,433,126,451,62,453
89,929,170,927,170,939,89,941
1067,29,1121,27,1121,40,1067,42
894,878,946,877,946,888,894,889
27,979,86,980,86,992,27,992
1046,285,1087,283,1088,299,1047,301
126,1459,173,1456,174,1473,127,1476
238,2,304,3,304,15,238,14
1128,1517,1177,1516,1177,1527,1128,1528
183,311,215,312,215,324,182,324
261,670,300,669,300,687,261,687
923,586,981,583,981,601,924,604
128,636,168,635,168,653,128,653
1136,1434,1179,1434,1179,1447,1136,1446
1049,1268,1086,1267,1087,1286,1050,1287
206,672,250,671,251,686,206,687
976,1593,1015,1595,1015,1609,976,1608
709,262,750,262,750,273,709,273
1059,1546,1109,1545,1109,1559,1059,1560
721,342,764,341,765,357,722,358
535,634,606,633,606,653,536,653
1040,312,1105,313,1105,325,1039,324
1106,106,1152,107,1152,118,1106,118
1110,1545,1175,1546,1175,1559,1110,1559
754,912,790,911,790,922,754,923
758,1030,796,1030,797,1042,758,1042
706,312,771,312,771,325,706,325
1088,262,1132,261,1132,272,1088,272
1107,591,1167,589,1167,602,1107,603
1182,562,1216,562,1217,573,1182,573
690,1256,738,1255,739,1267,691,1268
125,978,187,979,187,991,125,990
347,4,399,3,399,14,347,15
28,1183,90,1182,90,1196,29,1197
1045,1156,1087,1155,1088,1172,1046,1174
158,56,205,57,205,68,158,67
561,561,590,562,590,573,561,572
989,878,1029,877,1029,888,989,889
981,131,1042,130,1042,147,981,149
223,1510,270,1507,271,1526,224,1528
29,1132,67,1133,67,1144,29,1144
235,877,300,878,300,890,235,889
33,55,79,55,79,68,34,68
404,899,461,900,461,918,404,917
29,560,60,561,59,574,29,573
1195,642,1231,642,1231,655,1194,654
186,638,211,637,212,652,187,653
3,1600,46,1600,45,1616,3,1616
816,57,893,56,893,67,817,68
371,1434,401,1435,401,1446,370,1445
705,1298,737,1300,736,1312,704,1311
124,105,183,108,182,118,123,115
743,1081,789,1080,789,1092,743,1093
991,928,1037,928,1037,940,991,940
13,636,42,636,42,654,14,654
384,396,436,395,436,412,385,413
770,1299,822,1299,822,1311,770,1311
983,1436,1029,1434,1029,1446,983,1447
1109,57,1155,55,1155,66,1110,67
759,161,796,160,797,170,759,171
27,261,68,261,67,273,27,273
308,314,340,313,340,324,308,324
301,730,369,730,369,744,301,744
781,369,824,371,824,380,781,379
224,636,265,635,265,651,225,653
804,585,833,584,834,601,805,602
610,901,641,901,641,914,610,914
794,981,831,980,831,992,794,992
1013,911,1052,910,1053,922,1014,923
709,1132,754,1134,753,1145,709,1144
13,585,43,584,44,601,14,602
994,674,1051,674,1051,688,994,688
2,729,46,730,45,747,2,746
150,927,205,929,204,940,150,938
4,752,35,753,35,766,4,766
154,1436,183,1435,183,1447,154,1447
480,395,525,394,525,412,480,412
1034,930,1084,929,1085,941,1035,942
704,425,734,426,734,438,703,437
13,1459,44,1458,44,1474,13,1476
982,1002,1038,1003,1038,1021,982,1020
404,878,453,877,453,888,404,889
984,910,1025,911,1025,923,984,923
126,731,163,731,162,743,126,743
257,1072,288,1073,288,1088,257,1088
204,731,287,729,287,743,205,746
561,1434,593,1434,593,1446,561,1447
167,730,202,729,202,743,168,744
369,561,399,562,399,573,369,572
1038,876,1085,877,1085,889,1038,889
704,209,743,209,743,220,704,221
393,27,461,26,462,42,393,43
703,1081,740,1081,740,1092,704,1093
986,561,1027,561,1027,574,986,573
1051,391,1089,391,1089,412,1051,412
1128,1104,1157,1103,1157,1121,1129,1122
596,1434,639,1434,639,1446,596,1446
1184,1435,1218,1434,1218,1445,1184,1446
827,426,863,427,863,438,826,437
4,1623,40,1624,40,1636,4,1636
97,1184,126,1184,126,1195,97,1195
92,981,138,981,138,991,92,991
4,706,39,706,39,722,4,721
1047,1052,1103,1050,1103,1069,1047,1071
1059,79,1095,77,1096,94,1060,96
406,2,454,3,454,15,405,14
888,370,918,370,918,380,888,380
783,562,819,561,819,573,783,574
995,585,1020,583,1022,601,996,603
308,1184,339,1184,340,1194,308,1195
671,902,699,902,699,913,671,913
1032,979,1080,979,1080,992,1032,992
156,561,185,561,185,573,156,573
922,1574,960,1573,960,1587,923,1587
995,1510,1022,1509,1023,1526,996,1527
2,1576,41,1576,41,1592,2,1592
185,1510,216,1509,217,1527,185,1529
706,1182,773,1182,773,1196,705,1195
271,754,298,753,299,765,271,766
129,585,172,582,173,600,130,603
703,927,749,928,748,941,703,940
826,1298,864,1299,863,1311,826,1310
1084,877,1129,877,1129,889,1084,888
993,1459,1025,1456,1026,1473,994,1476
95,312,125,313,125,325,95,324
195,1417,224,1416,225,1427,196,1428
750,56,773,57,773,67,749,66
96,543,144,544,144,557,96,556
859,878,890,878,890,889,859,888
310,4,348,3,348,13,310,14
671,27,697,27,697,38,671,39
609,27,640,27,640,39,609,39
1048,1003,1079,1001,1080,1019,1049,1020
44,1576,75,1576,75,1590,44,1590
329,199,400,200,400,216,329,215
867,370,894,371,894,381,867,381
798,1002,833,1001,833,1019,798,1019
496,824,524,824,524,837,496,836
94,1417,145,1416,145,1429,94,1430
383,1268,433,1267,433,1285,383,1286
406,562,440,562,440,573,406,574
886,912,928,911,928,921,887,923
444,561,470,562,470,574,444,573
782,1436,821,1436,821,1447,782,1448
773,877,837,877,837,889,773,889
142,754,178,754,178,766,142,766
867,894,906,894,906,905,867,905
1129,895,1158,895,1158,906,1129,906
855,562,875,562,874,573,855,572
778,313,809,313,808,325,778,324
746,561,777,561,777,574,746,573
602,584,633,583,634,603,602,604
1045,2,1080,2,1081,17,1046,18
738,1300,767,1300,767,1311,737,1311
797,1241,831,1242,831,1252,797,1251
824,1435,851,1436,850,1448,824,1447
1049,131,1080,130,1081,145,1049,147
1124,233,1157,232,1157,249,1124,249
1104,313,1130,313,1130,324,1104,324
992,978,1031,979,1031,991,992,990
804,130,836,131,836,148,804,147
448,1434,473,1435,473,1446,447,1446
1050,1080,1078,1081,1077,1093,1050,1092
1109,1433,1132,1433,1132,1446,1109,1445
638,1435,662,1436,662,1447,638,1447
949,1434,984,1435,984,1446,949,1446
1027,561,1052,562,1051,574,1027,572
195,543,226,543,226,556,195,556
1058,262,1082,263,1082,274,1057,273
1027,1435,1053,1436,1053,1447,1027,1447
866,1241,891,1243,890,1253,865,1252
156,313,182,313,182,324,156,324
964,482,988,481,989,494,964,494
147,1417,173,1416,173,1428,148,1429
428,1267,463,1266,463,1284,429,1285
612,825,655,824,656,837,612,838
754,261,783,261,782,273,754,273
779,2,818,3,818,16,779,15
1052,951,1097,950,1097,969,1052,970
280,312,306,313,305,325,279,324
96,107,134,107,134,117,96,117
301,1003,344,1002,344,1019,301,1020
945,911,978,911,978,923,945,923
787,1132,832,1132,833,1145,787,1145
419,1458,455,1456,456,1473,420,1475
380,730,414,730,413,745,380,744
27,1435,60,1435,59,1447,27,1447
751,877,780,878,779,889,750,888
782,263,834,262,834,274,782,275
1104,1183,1131,1184,1130,1195,1104,1194
983,895,1024,894,1025,905,983,907
305,1308,335,1307,335,1325,306,1326
704,978,741,979,741,991,704,990
1191,1515,1233,1516,1232,1528,1191,1527
405,1435,441,1434,441,1446,405,1447
755,1132,782,1132,782,1144,755,1144
803,1031,828,1030,828,1042,803,1042
424,397,460,395,461,411,425,413
1132,313,1159,313,1158,324,1132,324
202,1436,250,1435,250,1446,202,1447
14,1510,43,1510,43,1526,14,1527
572,824,608,824,608,837,572,837
537,825,569,824,569,836,537,837
778,1241,802,1241,801,1252,778,1251
307,878,344,878,344,888,307,888
781,56,812,58,812,68,780,67
1132,1183,1160,1184,1160,1195,1131,1194
946,1545,986,1546,985,1560,946,1559
1055,1132,1087,1133,1086,1145,1055,1144
993,636,1021,636,1021,652,994,653
44,705,73,705,73,720,44,720
749,1435,776,1435,777,1446,749,1446
122,1184,155,1185,155,1195,122,1194
349,877,398,878,398,889,349,888
747,928,775,928,775,940,747,940
146,544,172,543,172,556,147,557
992,107,1028,108,1028,119,992,118
1169,878,1195,877,1196,888,1169,889
836,28,865,27,866,39,836,40
57,1601,96,1601,95,1615,57,1614
825,912,870,910,870,921,825,923
794,911,824,911,824,922,794,921
1078,895,1132,895,1132,907,1078,906
211,978,237,977,238,990,212,992
966,311,989,311,988,324,966,323
261,1542,301,1542,301,1560,261,1560
1109,559,1131,559,1131,573,1109,573
776,384,803,384,803,395,776,395
235,980,267,981,267,991,235,991
599,561,637,561,637,573,599,573
801,233,831,233,831,249,801,249
997,56,1034,57,1034,67,997,67
60,79,96,79,96,94,61,94
799,109,830,109,830,120,799,120
475,1434,499,1435,499,1446,475,1445
238,107,265,107,265,117,238,117
682,825,709,825,709,837,682,837
425,586,451,583,453,601,426,603
170,543,199,542,200,554,170,555
1112,181,1142,181,1143,199,1113,199
1007,311,1033,312,1033,323,1007,323
1105,3,1130,2,1131,15,1106,16
838,895,867,895,867,906,838,906
778,1183,808,1183,808,1195,778,1195
798,78,838,78,838,94,798,94
182,980,213,981,213,991,182,991
792,1081,819,1082,818,1093,792,1092
1078,3,1103,3,1103,15,1078,15
258,201,290,201,290,216,258,216
799,1054,833,1053,833,1070,800,1070
202,561,249,561,249,573,202,574
1050,208,1076,209,1075,222,1050,221
965,426,988,427,987,439,965,437
183,1184,214,1184,214,1194,183,1194
1115,1054,1140,1053,1141,1070,1115,1071
278,1183,306,1183,305,1195,277,1195
1147,877,1174,877,1173,889,1147,888
802,1458,832,1456,833,1475,803,1477
428,637,452,636,453,652,429,652
802,1105,833,1104,833,1121,802,1122
794,209,816,209,816,222,795,223
96,730,121,731,121,744,95,743
122,314,155,314,155,325,122,324
806,895,834,894,834,906,806,906
825,1030,849,1031,849,1043,824,1042
1082,928,1109,928,1109,940,1082,940
1047,1030,1077,1029,1077,1042,1048,1043
304,435,334,435,334,452,304,452
1006,1184,1032,1185,1031,1195,1006,1194
825,561,849,562,848,573,825,572
701,28,727,27,727,38,701,39
120,1624,168,1622,169,1634,120,1636
739,426,766,427,766,438,738,437
654,824,679,825,679,837,654,837
602,1457,638,1456,639,1474,603,1475
708,107,744,108,744,119,708,118
963,674,987,674,987,687,963,688
698,901,727,902,727,913,698,912
804,159,825,159,825,171,804,172
1085,110,1107,109,1107,120,1085,120
804,950,836,951,836,969,804,969
466,823,491,823,491,836,466,836
475,561,496,562,496,573,475,572
948,877,982,879,982,890,947,888
1043,895,1079,895,1079,906,1044,906
429,1511,452,1510,453,1526,430,1526
170,1625,191,1624,191,1636,170,1636
794,180,836,180,835,198,794,197
640,561,660,562,660,573,640,572
949,560,981,561,980,574,949,573
159,1184,182,1184,182,1195,159,1195
1050,158,1076,158,1076,170,1050,170
639,902,661,903,660,914,639,913
854,1435,876,1435,875,1447,854,1447
776,929,816,929,816,940,776,940
822,159,849,159,849,170,822,170
171,1416,194,1416,194,1427,171,1427
1044,28,1072,28,1072,40,1044,40
